score_col	pfes_value	p_case	p_control
PFES_Function	0.397707	0.933111	0.006252
PFES_Function	0.398533	0.933111	0.006252
PFES_Function	0.39936	0.933111	0.006252
PFES_Function	0.400187	0.933111	0.006252
PFES_Function	0.401014	0.933111	0.006252
PFES_Function	0.401841	0.933111	0.006252
PFES_Function	0.402668	0.933111	0.006252
PFES_Function	0.403494	0.933111	0.006252
PFES_Function	0.404321	0.933111	0.006252
PFES_Function	0.405148	0.933111	0.006252
PFES_Function	0.405975	0.933111	0.006252
PFES_Function	0.406802	0.933111	0.006252
PFES_Function	0.407629	0.933111	0.006252
PFES_Function	0.408455	0.933111	0.006252
PFES_Function	0.409282	0.933111	0.006252
PFES_Function	0.410109	0.933111	0.006252
PFES_Function	0.410936	0.933111	0.006252
PFES_Function	0.411763	0.933111	0.006252
PFES_Function	0.41259	0.933111	0.006252
PFES_Function	0.413416	0.933111	0.006252
PFES_Function	0.414243	0.933111	0.006252
PFES_Function	0.41507	0.933111	0.006252
PFES_Function	0.415897	0.933111	0.006252
PFES_Function	0.416724	0.933111	0.006252
PFES_Function	0.417551	0.933111	0.006252
PFES_Function	0.418377	0.933111	0.006252
PFES_Function	0.419204	0.933111	0.006252
PFES_Function	0.420031	0.933111	0.006252
PFES_Function	0.420858	0.933111	0.006252
PFES_Function	0.421685	0.933111	0.006252
PFES_Function	0.422512	0.933111	0.006252
PFES_Function	0.423338	0.933111	0.006252
PFES_Function	0.424165	0.933111	0.006252
PFES_Function	0.424992	0.933111	0.006252
PFES_Function	0.425819	0.933111	0.006252
PFES_Function	0.426646	0.933111	0.006252
PFES_Function	0.427472	0.933111	0.006252
PFES_Function	0.428299	0.933111	0.006252
PFES_Function	0.429126	0.933111	0.006252
PFES_Function	0.429953	0.933111	0.006252
PFES_Function	0.43078	0.933111	0.006252
PFES_Function	0.431607	0.933111	0.006252
PFES_Function	0.432433	0.933111	0.006252
PFES_Function	0.43326	0.933111	0.006252
PFES_Function	0.434087	0.933111	0.006252
PFES_Function	0.434914	0.933111	0.006252
PFES_Function	0.435741	0.933111	0.006252
PFES_Function	0.436568	0.933111	0.006252
PFES_Function	0.437394	0.933111	0.006252
PFES_Function	0.438221	0.933111	0.006252
PFES_Function	0.439048	0.933111	0.006252
PFES_Function	0.439875	0.933111	0.006252
PFES_Function	0.440702	0.933111	0.006252
PFES_Function	0.441529	0.933111	0.006252
PFES_Function	0.442355	0.933111	0.006252
PFES_Function	0.443182	0.933111	0.006252
PFES_Function	0.444009	0.933111	0.006252
PFES_Function	0.444836	0.933111	0.006252
PFES_Function	0.445663	0.933111	0.006252
PFES_Function	0.44649	0.933111	0.006252
PFES_Function	0.447316	0.933111	0.006252
PFES_Function	0.448143	0.933111	0.006252
PFES_Function	0.44897	0.933111	0.006252
PFES_Function	0.449797	0.933111	0.006252
PFES_Function	0.450624	0.933111	0.006252
PFES_Function	0.451451	0.933111	0.006252
PFES_Function	0.452277	0.933111	0.006252
PFES_Function	0.453104	0.933111	0.006252
PFES_Function	0.453931	0.933111	0.006252
PFES_Function	0.454758	0.933111	0.006252
PFES_Function	0.455585	0.933111	0.006252
PFES_Function	0.456412	0.933111	0.006252
PFES_Function	0.457238	0.933111	0.006252
PFES_Function	0.458065	0.933111	0.006252
PFES_Function	0.458892	0.933111	0.006252
PFES_Function	0.459719	0.933111	0.006252
PFES_Function	0.460546	0.933111	0.006252
PFES_Function	0.461373	0.933111	0.006252
PFES_Function	0.462199	0.933111	0.006252
PFES_Function	0.463026	0.933111	0.006252
PFES_Function	0.463853	0.933111	0.006252
PFES_Function	0.46468	0.933111	0.006252
PFES_Function	0.465507	0.933111	0.006252
PFES_Function	0.466334	0.933111	0.006252
PFES_Function	0.46716	0.933111	0.006252
PFES_Function	0.467987	0.933111	0.006252
PFES_Function	0.468814	0.933111	0.006252
PFES_Function	0.469641	0.933111	0.006252
PFES_Function	0.470468	0.933111	0.006252
PFES_Function	0.471295	0.933111	0.006252
PFES_Function	0.472121	0.933111	0.006252
PFES_Function	0.472948	0.933111	0.006252
PFES_Function	0.473775	0.933111	0.006252
PFES_Function	0.474602	0.933111	0.006252
PFES_Function	0.475429	0.933111	0.006252
PFES_Function	0.476256	0.933111	0.006252
PFES_Function	0.477082	0.933111	0.006252
PFES_Function	0.477909	0.933111	0.006252
PFES_Function	0.478736	0.933111	0.006252
PFES_Function	0.479563	0.933111	0.006252
PFES_Function	0.48039	0.933111	0.006252
PFES_Function	0.481217	0.933111	0.006252
PFES_Function	0.482043	0.933111	0.006252
PFES_Function	0.48287	0.933111	0.006252
PFES_Function	0.483697	0.933111	0.006252
PFES_Function	0.484524	0.933111	0.006252
PFES_Function	0.485351	0.933111	0.006252
PFES_Function	0.486178	0.933111	0.006252
PFES_Function	0.487004	0.933111	0.006252
PFES_Function	0.487831	0.933111	0.006252
PFES_Function	0.488658	0.933111	0.006252
PFES_Function	0.489485	0.933111	0.006252
PFES_Function	0.490312	0.933111	0.006252
PFES_Function	0.491139	0.933111	0.006252
PFES_Function	0.491965	0.933111	0.006252
PFES_Function	0.492792	0.933111	0.006252
PFES_Function	0.493619	0.933111	0.006252
PFES_Function	0.494446	0.933111	0.006252
PFES_Function	0.495273	0.933111	0.006252
PFES_Function	0.4961	0.933111	0.006252
PFES_Function	0.496926	0.933111	0.006252
PFES_Function	0.497753	0.933111	0.006252
PFES_Function	0.49858	0.933111	0.006252
PFES_Function	0.499407	0.933111	0.006252
PFES_Function	0.500234	0.933111	0.006252
PFES_Function	0.501061	0.933111	0.006252
PFES_Function	0.501887	0.933111	0.006252
PFES_Function	0.502714	0.933111	0.006252
PFES_Function	0.503541	0.933111	0.006252
PFES_Function	0.504368	0.933111	0.006252
PFES_Function	0.505195	0.933111	0.006252
PFES_Function	0.506022	0.933111	0.006252
PFES_Function	0.506848	0.933111	0.006252
PFES_Function	0.507675	0.933111	0.006252
PFES_Function	0.508502	0.933111	0.006252
PFES_Function	0.509329	0.933111	0.006252
PFES_Function	0.510156	0.933111	0.006252
PFES_Function	0.510983	0.933111	0.006252
PFES_Function	0.511809	0.933111	0.006252
PFES_Function	0.512636	0.933111	0.006252
PFES_Function	0.513463	0.933111	0.006252
PFES_Function	0.51429	0.933111	0.006252
PFES_Function	0.515117	0.933111	0.006252
PFES_Function	0.515944	0.933111	0.006252
PFES_Function	0.51677	0.933111	0.006252
PFES_Function	0.517597	0.933111	0.006252
PFES_Function	0.518424	0.933111	0.006252
PFES_Function	0.519251	0.933111	0.006252
PFES_Function	0.520078	0.933111	0.006252
PFES_Function	0.520905	0.933111	0.006252
PFES_Function	0.521731	0.933111	0.006252
PFES_Function	0.522558	0.933111	0.006252
PFES_Function	0.523385	0.933111	0.006252
PFES_Function	0.524212	0.933111	0.006252
PFES_Function	0.525039	0.933111	0.006252
PFES_Function	0.525866	0.933111	0.006252
PFES_Function	0.526692	0.933111	0.006252
PFES_Function	0.527519	0.933111	0.006252
PFES_Function	0.528346	0.933111	0.006252
PFES_Function	0.529173	0.933111	0.006252
PFES_Function	0.53	0.933111	0.006252
PFES_Function	0.530827	0.933111	0.006252
PFES_Function	0.531653	0.933111	0.006252
PFES_Function	0.53248	0.933111	0.006252
PFES_Function	0.533307	0.933111	0.006252
PFES_Function	0.534134	0.933111	0.006252
PFES_Function	0.534961	0.933111	0.006252
PFES_Function	0.535788	0.933111	0.006252
PFES_Function	0.536614	0.933111	0.006252
PFES_Function	0.537441	0.933111	0.006252
PFES_Function	0.538268	0.933111	0.006252
PFES_Function	0.539095	0.933111	0.006252
PFES_Function	0.539922	0.933111	0.006252
PFES_Function	0.540749	0.933111	0.006252
PFES_Function	0.541575	0.933111	0.006252
PFES_Function	0.542402	0.933111	0.006252
PFES_Function	0.543229	0.933111	0.006252
PFES_Function	0.544056	0.933111	0.006252
PFES_Function	0.544883	0.933111	0.006252
PFES_Function	0.54571	0.933111	0.006252
PFES_Function	0.546536	0.933111	0.006252
PFES_Function	0.547363	0.933111	0.006252
PFES_Function	0.54819	0.933111	0.006252
PFES_Function	0.549017	0.933111	0.006252
PFES_Function	0.549844	0.933111	0.006252
PFES_Function	0.550671	0.933111	0.006252
PFES_Function	0.551497	0.933111	0.006252
PFES_Function	0.552324	0.933111	0.006252
PFES_Function	0.553151	0.933111	0.006252
PFES_Function	0.553978	0.933111	0.006252
PFES_Function	0.554805	0.933111	0.006252
PFES_Function	0.555632	0.933111	0.006252
PFES_Function	0.556458	0.933111	0.006252
PFES_Function	0.557285	0.933111	0.006252
PFES_Function	0.558112	0.933111	0.006252
PFES_Function	0.558939	0.933111	0.006252
PFES_Function	0.559766	0.933111	0.006252
PFES_Function	0.560593	0.933111	0.006252
PFES_Function	0.561419	0.933111	0.006252
PFES_Function	0.562246	0.933111	0.006252
PFES_Function	0.563073	0.933111	0.006252
PFES_Function	0.5639	0.933111	0.006252
PFES_Function	0.564727	0.933111	0.006252
PFES_Function	0.565554	0.933111	0.006252
PFES_Function	0.56638	0.933111	0.006252
PFES_Function	0.567207	0.933111	0.006252
PFES_Function	0.568034	0.933111	0.006252
PFES_Function	0.568861	0.933111	0.006252
PFES_Function	0.569688	0.933111	0.006252
PFES_Function	0.570515	0.933111	0.006252
PFES_Function	0.571341	0.933111	0.006252
PFES_Function	0.572168	0.933111	0.006252
PFES_Function	0.572995	0.933111	0.006252
PFES_Function	0.573822	0.933111	0.006252
PFES_Function	0.574649	0.933111	0.006252
PFES_Function	0.575476	0.933111	0.006252
PFES_Function	0.576302	0.933111	0.006252
PFES_Function	0.577129	0.933111	0.006252
PFES_Function	0.577956	0.933111	0.006252
PFES_Function	0.578783	0.933111	0.006252
PFES_Function	0.57961	0.933111	0.006252
PFES_Function	0.580437	0.933111	0.006252
PFES_Function	0.581263	0.933111	0.006252
PFES_Function	0.58209	0.933111	0.006252
PFES_Function	0.582917	0.933111	0.006252
PFES_Function	0.583744	0.933111	0.006252
PFES_Function	0.584571	0.933111	0.006252
PFES_Function	0.585398	0.933111	0.006252
PFES_Function	0.586224	0.933111	0.006252
PFES_Function	0.587051	0.933111	0.006252
PFES_Function	0.587878	0.933111	0.006252
PFES_Function	0.588705	0.933111	0.006252
PFES_Function	0.589532	0.933111	0.006252
PFES_Function	0.590359	0.933111	0.006252
PFES_Function	0.591185	0.933111	0.006252
PFES_Function	0.592012	0.933111	0.006252
PFES_Function	0.592839	0.933111	0.006252
PFES_Function	0.593666	0.933111	0.006252
PFES_Function	0.594493	0.933111	0.006252
PFES_Function	0.59532	0.933111	0.006252
PFES_Function	0.596146	0.933111	0.006252
PFES_Function	0.596973	0.933111	0.006252
PFES_Function	0.5978	0.933111	0.006252
PFES_Function	0.598627	0.933111	0.006252
PFES_Function	0.599454	0.933111	0.006252
PFES_Function	0.600281	0.933111	0.006252
PFES_Function	0.601107	0.933111	0.006252
PFES_Function	0.601934	0.933111	0.006252
PFES_Function	0.602761	0.933111	0.006252
PFES_Function	0.603588	0.933111	0.006252
PFES_Function	0.604415	0.933111	0.006252
PFES_Function	0.605242	0.933111	0.006252
PFES_Function	0.606068	0.933111	0.006252
PFES_Function	0.606895	0.933111	0.006252
PFES_Function	0.607722	0.933111	0.006252
PFES_Function	0.608549	0.933111	0.006252
PFES_Function	0.609376	0.933111	0.006252
PFES_Function	0.610203	0.933111	0.006252
PFES_Function	0.611029	0.933111	0.006252
PFES_Function	0.611856	0.933111	0.006252
PFES_Function	0.612683	0.933111	0.006252
PFES_Function	0.61351	0.933111	0.006252
PFES_Function	0.614337	0.933111	0.006252
PFES_Function	0.615164	0.933111	0.006252
PFES_Function	0.61599	0.933111	0.006252
PFES_Function	0.616817	0.933111	0.006252
PFES_Function	0.617644	0.933111	0.006252
PFES_Function	0.618471	0.933111	0.006252
PFES_Function	0.619298	0.933111	0.006252
PFES_Function	0.620125	0.933111	0.006252
PFES_Function	0.620951	0.933111	0.006252
PFES_Function	0.621778	0.933111	0.006252
PFES_Function	0.622605	0.933111	0.006252
PFES_Function	0.623432	0.933111	0.006252
PFES_Function	0.624259	0.933111	0.006252
PFES_Function	0.625086	0.933111	0.006252
PFES_Function	0.625912	0.933111	0.006252
PFES_Function	0.626739	0.933111	0.006252
PFES_Function	0.627566	0.933111	0.006252
PFES_Function	0.628393	0.933111	0.006252
PFES_Function	0.62922	0.933111	0.006252
PFES_Function	0.630047	0.933111	0.006252
PFES_Function	0.630873	0.933111	0.006252
PFES_Function	0.6317	0.933111	0.006252
PFES_Function	0.632527	0.933111	0.006252
PFES_Function	0.633354	0.933111	0.006252
PFES_Function	0.634181	0.933111	0.006252
PFES_Function	0.635008	0.933111	0.006252
PFES_Function	0.635834	0.933111	0.006252
PFES_Function	0.636661	0.933111	0.006252
PFES_Function	0.637488	0.933111	0.006252
PFES_Function	0.638315	0.933111	0.006252
PFES_Function	0.639142	0.933111	0.006252
PFES_Function	0.639968	0.933111	0.006252
PFES_Function	0.640795	0.933111	0.006252
PFES_Function	0.641622	0.933111	0.006252
PFES_Function	0.642449	0.933111	0.006252
PFES_Function	0.643276	0.933111	0.006252
PFES_Function	0.644103	0.933111	0.006252
PFES_Function	0.644929	0.933111	0.006252
PFES_Function	0.645756	0.933111	0.006252
PFES_Function	0.646583	0.933111	0.006252
PFES_Function	0.64741	0.933111	0.006252
PFES_Function	0.648237	0.933111	0.006252
PFES_Function	0.649064	0.933111	0.006252
PFES_Function	0.64989	0.933111	0.006252
PFES_Function	0.650717	0.933111	0.006252
PFES_Function	0.651544	0.933111	0.006252
PFES_Function	0.652371	0.933111	0.006252
PFES_Function	0.653198	0.933111	0.006252
PFES_Function	0.654025	0.933111	0.006252
PFES_Function	0.654851	0.933111	0.006252
PFES_Function	0.655678	0.933111	0.006252
PFES_Function	0.656505	0.933111	0.006252
PFES_Function	0.657332	0.933111	0.006252
PFES_Function	0.658159	0.933111	0.006252
PFES_Function	0.658986	0.933111	0.006252
PFES_Function	0.659812	0.933111	0.006252
PFES_Function	0.660639	0.933111	0.006252
PFES_Function	0.661466	0.933111	0.006252
PFES_Function	0.662293	0.933111	0.006252
PFES_Function	0.66312	0.933111	0.006252
PFES_Function	0.663947	0.933111	0.006252
PFES_Function	0.664773	0.933111	0.006252
PFES_Function	0.6656	0.933111	0.006252
PFES_Function	0.666427	0.933111	0.006252
PFES_Function	0.667254	0.933111	0.006252
PFES_Function	0.668081	0.933111	0.006252
PFES_Function	0.668908	0.933111	0.006252
PFES_Function	0.669734	0.933111	0.006252
PFES_Function	0.670561	0.933111	0.006252
PFES_Function	0.671388	0.933111	0.006252
PFES_Function	0.672215	0.933111	0.006252
PFES_Function	0.673042	0.933111	0.006252
PFES_Function	0.673869	0.933111	0.006252
PFES_Function	0.674695	0.933111	0.006252
PFES_Function	0.675522	0.933111	0.006252
PFES_Function	0.676349	0.933111	0.006252
PFES_Function	0.677176	0.933111	0.006252
PFES_Function	0.678003	0.933111	0.006252
PFES_Function	0.67883	0.933111	0.006252
PFES_Function	0.679656	0.933111	0.006252
PFES_Function	0.680483	0.933111	0.006252
PFES_Function	0.68131	0.933111	0.006252
PFES_Function	0.682137	0.933111	0.006252
PFES_Function	0.682964	0.933111	0.006252
PFES_Function	0.683791	0.933111	0.006252
PFES_Function	0.684617	0.933111	0.006252
PFES_Function	0.685444	0.933111	0.006252
PFES_Function	0.686271	0.933111	0.006252
PFES_Function	0.687098	0.933111	0.006252
PFES_Function	0.687925	0.933111	0.006252
PFES_Function	0.688752	0.933111	0.006252
PFES_Function	0.689578	0.933111	0.006252
PFES_Function	0.690405	0.933111	0.006252
PFES_Function	0.691232	0.933111	0.006252
PFES_Function	0.692059	0.933111	0.006252
PFES_Function	0.692886	0.933111	0.006252
PFES_Function	0.693713	0.933111	0.006252
PFES_Function	0.694539	0.933111	0.006252
PFES_Function	0.695366	0.933111	0.006252
PFES_Function	0.696193	0.933111	0.006252
PFES_Function	0.69702	0.933111	0.006252
PFES_Function	0.697847	0.933111	0.006252
PFES_Function	0.698674	0.933111	0.006252
PFES_Function	0.6995	0.933111	0.006252
PFES_Function	0.700327	0.933111	0.006252
PFES_Function	0.701154	0.933111	0.006252
PFES_Function	0.701981	0.933111	0.006252
PFES_Function	0.702808	0.933111	0.006252
PFES_Function	0.703635	0.933111	0.006252
PFES_Function	0.704461	0.933111	0.006252
PFES_Function	0.705288	0.933111	0.006252
PFES_Function	0.706115	0.933111	0.006252
PFES_Function	0.706942	0.933111	0.006252
PFES_Function	0.707769	0.933111	0.006252
PFES_Function	0.708596	0.933111	0.006252
PFES_Function	0.709422	0.933111	0.006252
PFES_Function	0.710249	0.933111	0.006252
PFES_Function	0.711076	0.933111	0.006252
PFES_Function	0.711903	0.933111	0.006252
PFES_Function	0.71273	0.933111	0.006252
PFES_Function	0.713557	0.933111	0.006252
PFES_Function	0.714383	0.933111	0.006252
PFES_Function	0.71521	0.933111	0.006252
PFES_Function	0.716037	0.933111	0.006252
PFES_Function	0.716864	0.933111	0.006252
PFES_Function	0.717691	0.933111	0.006252
PFES_Function	0.718518	0.933111	0.006252
PFES_Function	0.719344	0.933111	0.006252
PFES_Function	0.720171	0.933111	0.006252
PFES_Function	0.720998	0.933111	0.006252
PFES_Function	0.721825	0.933111	0.006252
PFES_Function	0.722652	0.933111	0.006252
PFES_Function	0.723479	0.933111	0.006252
PFES_Function	0.724305	0.933111	0.006252
PFES_Function	0.725132	0.933111	0.006252
PFES_Function	0.725959	0.933111	0.006252
PFES_Function	0.726786	0.933111	0.006252
PFES_Function	0.727613	0.933111	0.006252
PFES_Function	0.72844	0.933111	0.006252
PFES_Function	0.729266	0.933111	0.006252
PFES_Function	0.730093	0.933111	0.006252
PFES_Function	0.73092	0.933111	0.006252
PFES_Function	0.731747	0.933111	0.006252
PFES_Function	0.732574	0.933111	0.006252
PFES_Function	0.733401	0.933111	0.006252
PFES_Function	0.734227	0.933111	0.006252
PFES_Function	0.735054	0.933111	0.006252
PFES_Function	0.735881	0.933111	0.006252
PFES_Function	0.736708	0.933111	0.006252
PFES_Function	0.737535	0.933111	0.006252
PFES_Function	0.738362	0.933111	0.006252
PFES_Function	0.739188	0.933111	0.006252
PFES_Function	0.740015	0.933111	0.006252
PFES_Function	0.740842	0.933111	0.006252
PFES_Function	0.741669	0.933111	0.006252
PFES_Function	0.742496	0.933111	0.006252
PFES_Function	0.743323	0.933111	0.006252
PFES_Function	0.744149	0.933111	0.006252
PFES_Function	0.744976	0.933111	0.006252
PFES_Function	0.745803	0.933111	0.006252
PFES_Function	0.74663	0.933111	0.006252
PFES_Function	0.747457	0.933111	0.006252
PFES_Function	0.748284	0.933111	0.006252
PFES_Function	0.74911	0.933111	0.006252
PFES_Function	0.749937	0.933111	0.006252
PFES_Function	0.750764	0.933111	0.006252
PFES_Function	0.751591	0.933111	0.006252
PFES_Function	0.752418	0.933111	0.006252
PFES_Function	0.753245	0.933111	0.006252
PFES_Function	0.754071	0.933111	0.006252
PFES_Function	0.754898	0.933111	0.006252
PFES_Function	0.755725	0.933111	0.006252
PFES_Function	0.756552	0.933111	0.006252
PFES_Function	0.757379	0.933111	0.006252
PFES_Function	0.758206	0.933111	0.006252
PFES_Function	0.759032	0.933111	0.006252
PFES_Function	0.759859	0.933111	0.006252
PFES_Function	0.760686	0.933111	0.006252
PFES_Function	0.761513	0.933111	0.006252
PFES_Function	0.76234	0.933111	0.006252
PFES_Function	0.763167	0.933111	0.006252
PFES_Function	0.763993	0.933111	0.006252
PFES_Function	0.76482	0.933111	0.006252
PFES_Function	0.765647	0.933111	0.006252
PFES_Function	0.766474	0.933111	0.006252
PFES_Function	0.767301	0.933111	0.006252
PFES_Function	0.768128	0.933111	0.006252
PFES_Function	0.768954	0.933111	0.006252
PFES_Function	0.769781	0.933111	0.006252
PFES_Function	0.770608	0.933111	0.006252
PFES_Function	0.771435	0.933111	0.006252
PFES_Function	0.772262	0.933111	0.006252
PFES_Function	0.773089	0.933111	0.006252
PFES_Function	0.773915	0.933111	0.006252
PFES_Function	0.774742	0.933111	0.006252
PFES_Function	0.775569	0.933111	0.006252
PFES_Function	0.776396	0.933111	0.006252
PFES_Function	0.777223	0.933111	0.006252
PFES_Function	0.77805	0.933111	0.006252
PFES_Function	0.778876	0.933111	0.006252
PFES_Function	0.779703	0.933111	0.006252
PFES_Function	0.78053	0.933111	0.006252
PFES_Function	0.781357	0.933111	0.006252
PFES_Function	0.782184	0.933111	0.006252
PFES_Function	0.783011	0.933111	0.006252
PFES_Function	0.783837	0.933111	0.006252
PFES_Function	0.784664	0.933111	0.006252
PFES_Function	0.785491	0.933111	0.006252
PFES_Function	0.786318	0.933111	0.006252
PFES_Function	0.787145	0.933111	0.006252
PFES_Function	0.787972	0.933111	0.006252
PFES_Function	0.788798	0.933111	0.006252
PFES_Function	0.789625	0.933111	0.006252
PFES_Function	0.790452	0.933111	0.006252
PFES_Function	0.791279	0.933111	0.006252
PFES_Function	0.792106	0.933111	0.006252
PFES_Function	0.792933	0.933111	0.006252
PFES_Function	0.793759	0.933111	0.006252
PFES_Function	0.794586	0.933111	0.006252
PFES_Function	0.795413	0.933111	0.006252
PFES_Function	0.79624	0.933111	0.006252
PFES_Function	0.797067	0.933111	0.006252
PFES_Function	0.797894	0.933111	0.006252
PFES_Function	0.79872	0.933111	0.006252
PFES_Function	0.799547	0.933111	0.006252
PFES_Function	0.800374	0.933111	0.006252
PFES_Function	0.801201	0.933111	0.006252
PFES_Function	0.802028	0.933111	0.006252
PFES_Function	0.802855	0.933111	0.006252
PFES_Function	0.803681	0.933111	0.006252
PFES_Function	0.804508	0.933111	0.006252
PFES_Function	0.805335	0.933111	0.006252
PFES_Function	0.806162	0.933111	0.006252
PFES_Function	0.806989	0.933111	0.006252
PFES_Function	0.807816	0.933111	0.006252
PFES_Function	0.808642	0.933111	0.006252
PFES_Function	0.809469	0.933111	0.006252
PFES_Function	0.810296	0.933111	0.006252
PFES_Function	0.811123	0.933111	0.006252
PFES_Function	0.81195	0.933111	0.006252
PFES_Function	0.812777	0.933111	0.006252
PFES_Function	0.813603	0.933111	0.006252
PFES_Function	0.81443	0.933111	0.006252
PFES_Function	0.815257	0.933111	0.006252
PFES_Function	0.816084	0.933111	0.006252
PFES_Function	0.816911	0.933111	0.006252
PFES_Function	0.817738	0.933111	0.006252
PFES_Function	0.818564	0.933111	0.006252
PFES_Function	0.819391	0.933111	0.006252
PFES_Function	0.820218	0.933111	0.006252
PFES_Function	0.821045	0.933111	0.006252
PFES_Function	0.821872	0.933111	0.006252
PFES_Function	0.822699	0.933111	0.006252
PFES_Function	0.823525	0.933111	0.006252
PFES_Function	0.824352	0.933111	0.006252
PFES_Function	0.825179	0.933111	0.006252
PFES_Function	0.826006	0.933111	0.006252
PFES_Function	0.826833	0.933111	0.006252
PFES_Function	0.82766	0.933111	0.006252
PFES_Function	0.828486	0.933111	0.006252
PFES_Function	0.829313	0.933111	0.006252
PFES_Function	0.83014	0.933111	0.006252
PFES_Function	0.830967	0.933111	0.006252
PFES_Function	0.831794	0.933111	0.006252
PFES_Function	0.832621	0.933111	0.006252
PFES_Function	0.833447	0.933111	0.006252
PFES_Function	0.834274	0.933111	0.006252
PFES_Function	0.835101	0.933111	0.006252
PFES_Function	0.835928	0.933111	0.006252
PFES_Function	0.836755	0.933111	0.006252
PFES_Function	0.837582	0.933111	0.006252
PFES_Function	0.838408	0.933111	0.006252
PFES_Function	0.839235	0.933111	0.006252
PFES_Function	0.840062	0.933111	0.006252
PFES_Function	0.840889	0.933111	0.006252
PFES_Function	0.841716	0.933111	0.006252
PFES_Function	0.842543	0.933111	0.006252
PFES_Function	0.843369	0.933111	0.006252
PFES_Function	0.844196	0.933111	0.006252
PFES_Function	0.845023	0.933111	0.006252
PFES_Function	0.84585	0.933111	0.006252
PFES_Function	0.846677	0.933111	0.006252
PFES_Function	0.847504	0.933111	0.006252
PFES_Function	0.84833	0.933111	0.006252
PFES_Function	0.849157	0.933111	0.006252
PFES_Function	0.849984	0.933111	0.006252
PFES_Function	0.850811	0.933111	0.006252
PFES_Function	0.851638	0.933111	0.006252
PFES_Function	0.852464	0.933111	0.006252
PFES_Function	0.853291	0.933111	0.006252
PFES_Function	0.854118	0.933111	0.006252
PFES_Function	0.854945	0.933111	0.006252
PFES_Function	0.855772	0.933111	0.006252
PFES_Function	0.856599	0.933111	0.006252
PFES_Function	0.857425	0.933111	0.006252
PFES_Function	0.858252	0.933111	0.006252
PFES_Function	0.859079	0.933111	0.006252
PFES_Function	0.859906	0.933111	0.006252
PFES_Function	0.860733	0.933111	0.006252
PFES_Function	0.86156	0.933111	0.006252
PFES_Function	0.862386	0.933111	0.006252
PFES_Function	0.863213	0.933111	0.006252
PFES_Function	0.86404	0.933111	0.006252
PFES_Function	0.864867	0.933111	0.006252
PFES_Function	0.865694	0.933112	0.006252
PFES_Function	0.866521	0.933112	0.006252
PFES_Function	0.867347	0.933112	0.006252
PFES_Function	0.868174	0.933112	0.006252
PFES_Function	0.869001	0.933112	0.006252
PFES_Function	0.869828	0.933112	0.006252
PFES_Function	0.870655	0.933112	0.006252
PFES_Function	0.871482	0.933112	0.006252
PFES_Function	0.872308	0.933112	0.006252
PFES_Function	0.873135	0.933112	0.006252
PFES_Function	0.873962	0.933112	0.006252
PFES_Function	0.874789	0.933112	0.006252
PFES_Function	0.875616	0.933112	0.006252
PFES_Function	0.876443	0.933112	0.006252
PFES_Function	0.877269	0.933112	0.006252
PFES_Function	0.878096	0.933112	0.006252
PFES_Function	0.878923	0.933112	0.006252
PFES_Function	0.87975	0.933112	0.006252
PFES_Function	0.880577	0.933112	0.006252
PFES_Function	0.881404	0.933112	0.006252
PFES_Function	0.88223	0.933112	0.006252
PFES_Function	0.883057	0.933112	0.006252
PFES_Function	0.883884	0.933112	0.006252
PFES_Function	0.884711	0.933112	0.006252
PFES_Function	0.885538	0.933112	0.006252
PFES_Function	0.886365	0.933112	0.006252
PFES_Function	0.887191	0.933112	0.006252
PFES_Function	0.888018	0.933112	0.006252
PFES_Function	0.888845	0.933112	0.006252
PFES_Function	0.889672	0.933112	0.006252
PFES_Function	0.890499	0.933112	0.006252
PFES_Function	0.891326	0.933112	0.006252
PFES_Function	0.892152	0.933112	0.006252
PFES_Function	0.892979	0.933112	0.006252
PFES_Function	0.893806	0.933112	0.006252
PFES_Function	0.894633	0.933112	0.006252
PFES_Function	0.89546	0.933112	0.006252
PFES_Function	0.896287	0.933112	0.006252
PFES_Function	0.897113	0.933112	0.006252
PFES_Function	0.89794	0.933112	0.006252
PFES_Function	0.898767	0.933112	0.006252
PFES_Function	0.899594	0.933112	0.006252
PFES_Function	0.900421	0.933112	0.006252
PFES_Function	0.901248	0.933112	0.006252
PFES_Function	0.902074	0.933112	0.006252
PFES_Function	0.902901	0.933112	0.006252
PFES_Function	0.903728	0.933112	0.006252
PFES_Function	0.904555	0.933112	0.006252
PFES_Function	0.905382	0.933112	0.006252
PFES_Function	0.906209	0.933112	0.006252
PFES_Function	0.907035	0.933112	0.006252
PFES_Function	0.907862	0.933112	0.006252
PFES_Function	0.908689	0.933112	0.006252
PFES_Function	0.909516	0.933112	0.006252
PFES_Function	0.910343	0.933112	0.006252
PFES_Function	0.91117	0.933112	0.006252
PFES_Function	0.911996	0.933112	0.006252
PFES_Function	0.912823	0.933112	0.006252
PFES_Function	0.91365	0.933112	0.006252
PFES_Function	0.914477	0.933112	0.006252
PFES_Function	0.915304	0.933112	0.006252
PFES_Function	0.916131	0.933112	0.006252
PFES_Function	0.916957	0.933112	0.006252
PFES_Function	0.917784	0.933112	0.006252
PFES_Function	0.918611	0.933112	0.006252
PFES_Function	0.919438	0.933112	0.006252
PFES_Function	0.920265	0.933112	0.006252
PFES_Function	0.921092	0.933113	0.006252
PFES_Function	0.921918	0.933113	0.006252
